contractAddress,ABI,ContractName,CompilerVersion,OptimizationUsed,Runs,ConstructorArguments,EVMVersion,Library,LicenseType,Proxy,Implementation,SwarmSource
0x017a5d8d82afaa22bc29d75013d6ff3656e90851,"[{""constant"":true,""inputs"":[],""name"":""totalRepaidQuantity"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""totalNumberOfScammers"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""scamStampTokenAddress"",""outputs"":[{""name"":"""",""type"":""address""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[{""name"":"""",""type"":""address""}],""name"":""scamFlags"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""reliefRatio"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":false,""inputs"":[{""name"":""scammer"",""type"":""address""}],""name"":""markAsScam"",""outputs"":[],""payable"":true,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""owner"",""outputs"":[{""name"":"""",""type"":""address""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[{""name"":"""",""type"":""address""}],""name"":""totalScammedRepaid"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[{""name"":"""",""type"":""address""}],""name"":""totalScammed"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":false,""inputs"":[{""name"":""scammer"",""type"":""address""}],""name"":""forgiveMeOnBehalfOf"",""outputs"":[{""name"":""success"",""type"":""bool""}],""payable"":true,""type"":""function""},{""constant"":false,""inputs"":[{""name"":""scammer"",""type"":""address""}],""name"":""forgiveIt"",""outputs"":[],""payable"":false,""type"":""function""},{""constant"":false,""inputs"":[],""name"":""forgiveMe"",""outputs"":[{""name"":""success"",""type"":""bool""}],""payable"":true,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""contractFeePercentage"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""pricePerUnit"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":false,""inputs"":[],""name"":""donate"",""outputs"":[],""payable"":true,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""totalScammedQuantity"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""inputs"":[],""payable"":false,""type"":""constructor""},{""payable"":true,""type"":""fallback""},{""anonymous"":false,""inputs"":[{""indexed"":false,""name"":""scammer"",""type"":""address""},{""indexed"":false,""name"":""by"",""type"":""address""},{""indexed"":false,""name"":""amount"",""type"":""uint256""}],""name"":""MarkedAsScam"",""type"":""event""},{""anonymous"":false,""inputs"":[{""indexed"":false,""name"":""scammer"",""type"":""address""},{""indexed"":false,""name"":""by"",""type"":""address""},{""indexed"":false,""name"":""amount"",""type"":""uint256""}],""name"":""Forgived"",""type"":""event""},{""anonymous"":false,""inputs"":[{""indexed"":false,""name"":""scammer"",""type"":""address""},{""indexed"":false,""name"":""by"",""type"":""address""},{""indexed"":false,""name"":""amount"",""type"":""uint256""}],""name"":""PartiallyForgived"",""type"":""event""},{""anonymous"":false,""inputs"":[{""indexed"":false,""name"":""by"",""type"":""address""},{""indexed"":false,""name"":""amount"",""type"":""uint256""}],""name"":""DonationReceived"",""type"":""event""}]",ScamStamp,v0.4.12+commit.194ff033,1,200,,Default,,,0,,bzzr://5a63d8227c3296cfb3fe0a9aaf8d8b0b0adf15ce6be67ebf658b3ec658b976ab
0x038cf0fe8b400538211b0cdc2dbf4e9a8a36bda4,"[{""constant"":false,""inputs"":[{""name"":""_to"",""type"":""address[]""},{""name"":""_value"",""type"":""uint256[]""}],""name"":""sendEth"",""outputs"":[{""name"":""_success"",""type"":""bool""}],""payable"":true,""stateMutability"":""payable"",""type"":""function""},{""constant"":false,""inputs"":[{""name"":""_tokenAddress"",""type"":""address""},{""name"":""_to"",""type"":""address[]""},{""name"":""_value"",""type"":""uint256[]""}],""name"":""sendErc20"",""outputs"":[{""name"":""_success"",""type"":""bool""}],""payable"":false,""stateMutability"":""nonpayable"",""type"":""function""}]",Multiplexer,v0.4.16+commit.d7661dd9,1,200,,Default,,,0,,bzzr://8fb796430a2f6b695751ec6dc1608fac1e8bf7e01e55d98d6d123189886d5e01
0x047187e53477be70dbe8ea5b799318f2e165052f,"[{""constant"":false,""inputs"":[{""name"":""guy"",""type"":""address""},{""name"":""wat"",""type"":""bool""}],""name"":""trust"",""outputs"":[],""payable"":false,""stateMutability"":""nonpayable"",""type"":""function""},{""constant"":true,""inputs"":[],""name"":""name"",""outputs"":[{""name"":"""",""type"":""bytes32""}],""payable"":false,""stateMutability"":""view"",""type"":""function""},{""constant"":false,""inputs"":[],""name"":""stop"",""outputs"":[],""payable"":false,""stateMutability"":""nonpayable"",""type"":""function""},{""constant"":false,""inputs"":[{""name"":""_spender"",""type"":""address""},{""name"":""_amount"",""type"":""uint256""}],""name"":""approve"",""outputs"":[{""name"":""success"",""type"":""bool""}],""payable"":false,""stateMutability"":""nonpayable"",""type"":""function""},{""constant"":false,""inputs"":[{""name"":""owner_"",""type"":""address""}],""name"":""setOwner"",""outputs"":[],""payable"":false,""stateMutability"":""nonpayable"",""type"":""function""},{""constant"":true,""inputs"":[],""name"":""totalSupply"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""stateMutability"":""view"",""type"":""function""},{""constant"":false,""inputs"":[{""name"":""_from"",""type"":""address""},{""name"":""_to"",""type"":""address""},{""name"":""_amount"",""type"":""uint256""}],""name"":""transferFrom"",""outputs"":[{""name"":""success"",""type"":""bool""}],""payable"":false,""stateMutability"":""nonpayable"",""type"":""function""},{""constant"":true,""inputs"":[],""name"":""decimals"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""stateMutability"":""view"",""type"":""function""},{""constant"":false,""inputs"":[{""name"":""_newController"",""type"":""address""}],""name"":""changeController"",""outputs"":[],""payable"":false,""stateMutability"":""nonpayable"",""type"":""function""},{""constant"":false,""inputs"":[{""name"":""_guy"",""type"":""address""},{""name"":""_wad"",""type"":""uint256""}],""name"":""mint"",""outputs"":[],""payable"":false,""stateMutability"":""nonpayable"",""type"":""function""},{""constant"":false,""inputs"":[{""name"":""wad"",""type"":""uint256""}],""name"":""burn"",""outputs"":[],""payable"":false,""stateMutability"":""nonpayable"",""type"":""function""},{""constant"":false,""inputs"":[{""name"":""_from"",""type"":""address""},{""name"":""_to"",""type"":""address""},{""name"":""_amount"",""type"":""uint256""},{""name"":""_data"",""type"":""bytes""},{""name"":""_custom_fallback"",""type"":""string""}],""name"":""transferFrom"",""outputs"":[{""name"":""success"",""type"":""bool""}],""payable"":false,""stateMutability"":""nonpayable"",""type"":""function""},{""constant"":false,""inputs"":[{""name"":""name_"",""type"":""bytes32""}],""name"":""setName"",""outputs"":[],""payable"":false,""stateMutability"":""nonpayable"",""type"":""function""},{""constant"":true,""inputs"":[{""name"":""src"",""type"":""address""}],""name"":""balanceOf"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""stateMutability"":""view"",""type"":""function""},{""constant"":true,""inputs"":[],""name"":""stopped"",""outputs"":[{""name"":"""",""type"":""bool""}],""payable"":false,""stateMutability"":""view"",""type"":""function""},{""constant"":false,""inputs"":[{""name"":""authority_"",""type"":""address""}],""name"":""setAuthority"",""outputs"":[],""payable"":false,""stateMutability"":""nonpayable"",""type"":""function""},{""constant"":true,""inputs"":[{""name"":""src"",""type"":""address""},{""name"":""guy"",""type"":""address""}],""name"":""trusted"",""outputs"":[{""name"":"""",""type"":""bool""}],""payable"":false,""stateMutability"":""view"",""type"":""function""},{""constant"":true,""inputs"":[],""name"":""owner"",""outputs"":[{""name"":"""",""type"":""address""}],""payable"":false,""stateMutability"":""view"",""type"":""function""},{""constant"":true,""inputs"":[],""name"":""symbol"",""outputs"":[{""name"":"""",""type"":""bytes32""}],""payable"":false,""stateMutability"":""view"",""type"":""function""},{""constant"":false,""inputs"":[{""name"":""_guy"",""type"":""address""},{""name"":""_wad"",""type"":""uint256""}],""name"":""burn"",""outputs"":[],""payable"":false,""stateMutability"":""nonpayable"",""type"":""function""},{""constant"":false,""inputs"":[{""name"":""wad"",""type"":""uint256""}],""name"":""mint"",""outputs"":[],""payable"":false,""stateMutability"":""nonpayable"",""type"":""function""},{""constant"":false,""inputs"":[{""name"":""dst"",""type"":""address""},{""name"":""wad"",""type"":""uint256""}],""name"":""transfer"",""outputs"":[{""name"":"""",""type"":""bool""}],""payable"":false,""stateMutability"":""nonpayable"",""type"":""function""},{""constant"":false,""inputs"":[{""name"":""_from"",""type"":""address""},{""name"":""_to"",""type"":""address""},{""name"":""_amount"",""type"":""uint256""},{""name"":""_data"",""type"":""bytes""}],""name"":""transferFrom"",""outputs"":[{""name"":""success"",""type"":""bool""}],""payable"":false,""stateMutability"":""nonpayable"",""type"":""function""},{""constant"":false,""inputs"":[{""name"":""dst"",""type"":""address""},{""name"":""wad"",""type"":""uint256""}],""name"":""push"",""outputs"":[],""payable"":false,""stateMutability"":""nonpayable"",""type"":""function""},{""constant"":false,""inputs"":[{""name"":""src"",""type"":""address""},{""name"":""dst"",""type"":""address""},{""name"":""wad"",""type"":""uint256""}],""name"":""move"",""outputs"":[],""payable"":false,""stateMutability"":""nonpayable"",""type"":""function""},{""constant"":false,""inputs"":[{""name"":""_to"",""type"":""address""},{""name"":""_amount"",""type"":""uint256""},{""name"":""_data"",""type"":""bytes""}],""name"":""transfer"",""outputs"":[{""name"":""success"",""type"":""bool""}],""payable"":false,""stateMutability"":""nonpayable"",""type"":""function""},{""constant"":false,""inputs"":[],""name"":""start"",""outputs"":[],""payable"":false,""stateMutability"":""nonpayable"",""type"":""function""},{""constant"":true,""inputs"":[],""name"":""authority"",""outputs"":[{""name"":"""",""type"":""address""}],""payable"":false,""stateMutability"":""view"",""type"":""function""},{""constant"":false,""inputs"":[{""name"":""_spender"",""type"":""address""},{""name"":""_amount"",""type"":""uint256""},{""name"":""_extraData"",""type"":""bytes""}],""name"":""approveAndCall"",""outputs"":[{""name"":""success"",""type"":""bool""}],""payable"":false,""stateMutability"":""nonpayable"",""type"":""function""},{""constant"":true,""inputs"":[{""name"":""src"",""type"":""address""},{""name"":""guy"",""type"":""address""}],""name"":""allowance"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""stateMutability"":""view"",""type"":""function""},{""constant"":false,""inputs"":[{""name"":""_token"",""type"":""address""}],""name"":""claimTokens"",""outputs"":[],""payable"":false,""stateMutability"":""nonpayable"",""type"":""function""},{""constant"":false,""inputs"":[{""name"":""src"",""type"":""address""},{""name"":""wad"",""type"":""uint256""}],""name"":""pull"",""outputs"":[],""payable"":false,""stateMutability"":""nonpayable"",""type"":""function""},{""constant"":false,""inputs"":[{""name"":""_to"",""type"":""address""},{""name"":""_amount"",""type"":""uint256""},{""name"":""_data"",""type"":""bytes""},{""name"":""_custom_fallback"",""type"":""string""}],""name"":""transfer"",""outputs"":[{""name"":""success"",""type"":""bool""}],""payable"":false,""stateMutability"":""nonpayable"",""type"":""function""},{""constant"":true,""inputs"":[],""name"":""controller"",""outputs"":[{""name"":"""",""type"":""address""}],""payable"":false,""stateMutability"":""view"",""type"":""function""},{""inputs"":[],""payable"":false,""stateMutability"":""nonpayable"",""type"":""constructor""},{""payable"":true,""stateMutability"":""payable"",""type"":""fallback""},{""anonymous"":false,""inputs"":[{""indexed"":true,""name"":""_token"",""type"":""address""},{""indexed"":true,""name"":""_controller"",""type"":""address""},{""indexed"":false,""name"":""_amount"",""type"":""uint256""}],""name"":""ClaimedTokens"",""type"":""event""},{""anonymous"":false,""inputs"":[{""indexed"":true,""name"":""from"",""type"":""address""},{""indexed"":true,""name"":""to"",""type"":""address""},{""indexed"":false,""name"":""amount"",""type"":""uint256""},{""indexed"":false,""name"":""data"",""type"":""bytes""}],""name"":""ERC223Transfer"",""type"":""event""},{""anonymous"":false,""inputs"":[{""indexed"":true,""name"":""from"",""type"":""address""},{""indexed"":true,""name"":""to"",""type"":""address""},{""indexed"":false,""name"":""amount"",""type"":""uint256""}],""name"":""ReceivingContractTokenFallbackFailed"",""type"":""event""},{""anonymous"":false,""inputs"":[{""indexed"":true,""name"":""src"",""type"":""address""},{""indexed"":true,""name"":""guy"",""type"":""address""},{""indexed"":false,""name"":""wat"",""type"":""bool""}],""name"":""Trust"",""type"":""event""},{""anonymous"":false,""inputs"":[{""indexed"":true,""name"":""guy"",""type"":""address""},{""indexed"":false,""name"":""wad"",""type"":""uint256""}],""name"":""Mint"",""type"":""event""},{""anonymous"":false,""inputs"":[{""indexed"":true,""name"":""guy"",""type"":""address""},{""indexed"":false,""name"":""wad"",""type"":""uint256""}],""name"":""Burn"",""type"":""event""},{""anonymous"":false,""inputs"":[{""indexed"":true,""name"":""authority"",""type"":""address""}],""name"":""LogSetAuthority"",""type"":""event""},{""anonymous"":false,""inputs"":[{""indexed"":true,""name"":""owner"",""type"":""address""}],""name"":""LogSetOwner"",""type"":""event""},{""anonymous"":true,""inputs"":[{""indexed"":true,""name"":""sig"",""type"":""bytes4""},{""indexed"":true,""name"":""guy"",""type"":""address""},{""indexed"":true,""name"":""foo"",""type"":""bytes32""},{""indexed"":true,""name"":""bar"",""type"":""bytes32""},{""indexed"":false,""name"":""wad"",""type"":""uint256""},{""indexed"":false,""name"":""fax"",""type"":""bytes""}],""name"":""LogNote"",""type"":""event""},{""anonymous"":false,""inputs"":[{""indexed"":true,""name"":""from"",""type"":""address""},{""indexed"":true,""name"":""to"",""type"":""address""},{""indexed"":false,""name"":""value"",""type"":""uint256""}],""name"":""Transfer"",""type"":""event""},{""anonymous"":false,""inputs"":[{""indexed"":true,""name"":""owner"",""type"":""address""},{""indexed"":true,""name"":""spender"",""type"":""address""},{""indexed"":false,""name"":""value"",""type"":""uint256""}],""name"":""Approval"",""type"":""event""}]",OMT,v0.4.17+commit.bdeb9e52,1,200,,Default,,,0,,bzzr://9a886441c5ff24f764742bfecbe49e21895b78f78825dc02ca5711004eb7032e
0x0528c39ef9f1fd7a05ef18f64408108fae156ab1,"[{""constant"":false,""inputs"":[{""name"":""tokenGet"",""type"":""address""},{""name"":""amountGet"",""type"":""uint256""},{""name"":""tokenGive"",""type"":""address""},{""name"":""amountGive"",""type"":""uint256""},{""name"":""expires"",""type"":""uint256""},{""name"":""nonce"",""type"":""uint256""},{""name"":""user"",""type"":""address""},{""name"":""v"",""type"":""uint8""},{""name"":""r"",""type"":""bytes32""},{""name"":""s"",""type"":""bytes32""},{""name"":""amount"",""type"":""uint256""}],""name"":""trade"",""outputs"":[],""payable"":false,""type"":""function""},{""constant"":false,""inputs"":[{""name"":""tokenGet"",""type"":""address""},{""name"":""amountGet"",""type"":""uint256""},{""name"":""tokenGive"",""type"":""address""},{""name"":""amountGive"",""type"":""uint256""},{""name"":""expires"",""type"":""uint256""},{""name"":""nonce"",""type"":""uint256""}],""name"":""order"",""outputs"":[],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[{""name"":"""",""type"":""address""},{""name"":"""",""type"":""bytes32""}],""name"":""orderFills"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":false,""inputs"":[{""name"":""tokenGet"",""type"":""address""},{""name"":""amountGet"",""type"":""uint256""},{""name"":""tokenGive"",""type"":""address""},{""name"":""amountGive"",""type"":""uint256""},{""name"":""expires"",""type"":""uint256""},{""name"":""nonce"",""type"":""uint256""},{""name"":""v"",""type"":""uint8""},{""name"":""r"",""type"":""bytes32""},{""name"":""s"",""type"":""bytes32""}],""name"":""cancelOrder"",""outputs"":[],""payable"":false,""type"":""function""},{""constant"":false,""inputs"":[{""name"":""amount"",""type"":""uint256""}],""name"":""withdraw"",""outputs"":[],""payable"":false,""type"":""function""},{""constant"":false,""inputs"":[{""name"":""token"",""type"":""address""},{""name"":""amount"",""type"":""uint256""}],""name"":""depositToken"",""outputs"":[],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[{""name"":""tokenGet"",""type"":""address""},{""name"":""amountGet"",""type"":""uint256""},{""name"":""tokenGive"",""type"":""address""},{""name"":""amountGive"",""type"":""uint256""},{""name"":""expires"",""type"":""uint256""},{""name"":""nonce"",""type"":""uint256""},{""name"":""user"",""type"":""address""},{""name"":""v"",""type"":""uint8""},{""name"":""r"",""type"":""bytes32""},{""name"":""s"",""type"":""bytes32""}],""name"":""amountFilled"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[{""name"":"""",""type"":""address""},{""name"":"""",""type"":""address""}],""name"":""tokens"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":false,""inputs"":[{""name"":""feeMake_"",""type"":""uint256""}],""name"":""changeFeeMake"",""outputs"":[],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""feeMake"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":false,""inputs"":[{""name"":""feeRebate_"",""type"":""uint256""}],""name"":""changeFeeRebate"",""outputs"":[],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""feeAccount"",""outputs"":[{""name"":"""",""type"":""address""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[{""name"":""tokenGet"",""type"":""address""},{""name"":""amountGet"",""type"":""uint256""},{""name"":""tokenGive"",""type"":""address""},{""name"":""amountGive"",""type"":""uint256""},{""name"":""expires"",""type"":""uint256""},{""name"":""nonce"",""type"":""uint256""},{""name"":""user"",""type"":""address""},{""name"":""v"",""type"":""uint8""},{""name"":""r"",""type"":""bytes32""},{""name"":""s"",""type"":""bytes32""},{""name"":""amount"",""type"":""uint256""},{""name"":""sender"",""type"":""address""}],""name"":""testTrade"",""outputs"":[{""name"":"""",""type"":""bool""}],""payable"":false,""type"":""function""},{""constant"":false,""inputs"":[{""name"":""feeAccount_"",""type"":""address""}],""name"":""changeFeeAccount"",""outputs"":[],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""feeRebate"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":false,""inputs"":[{""name"":""feeTake_"",""type"":""uint256""}],""name"":""changeFeeTake"",""outputs"":[],""payable"":false,""type"":""function""},{""constant"":false,""inputs"":[{""name"":""admin_"",""type"":""address""}],""name"":""changeAdmin"",""outputs"":[],""payable"":false,""type"":""function""},{""constant"":false,""inputs"":[{""name"":""token"",""type"":""address""},{""name"":""amount"",""type"":""uint256""}],""name"":""withdrawToken"",""outputs"":[],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[{""name"":"""",""type"":""address""},{""name"":"""",""type"":""bytes32""}],""name"":""orders"",""outputs"":[{""name"":"""",""type"":""bool""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""feeTake"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":false,""inputs"":[],""name"":""deposit"",""outputs"":[],""payable"":true,""type"":""function""},{""constant"":false,""inputs"":[{""name"":""accountLevelsAddr_"",""type"":""address""}],""name"":""changeAccountLevelsAddr"",""outputs"":[],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""accountLevelsAddr"",""outputs"":[{""name"":"""",""type"":""address""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[{""name"":""token"",""type"":""address""},{""name"":""user"",""type"":""address""}],""name"":""balanceOf"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[],""name"":""admin"",""outputs"":[{""name"":"""",""type"":""address""}],""payable"":false,""type"":""function""},{""constant"":true,""inputs"":[{""name"":""tokenGet"",""type"":""address""},{""name"":""amountGet"",""type"":""uint256""},{""name"":""tokenGive"",""type"":""address""},{""name"":""amountGive"",""type"":""uint256""},{""name"":""expires"",""type"":""uint256""},{""name"":""nonce"",""type"":""uint256""},{""name"":""user"",""type"":""address""},{""name"":""v"",""type"":""uint8""},{""name"":""r"",""type"":""bytes32""},{""name"":""s"",""type"":""bytes32""}],""name"":""availableVolume"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""type"":""function""},{""inputs"":[{""name"":""admin_"",""type"":""address""},{""name"":""feeAccount_"",""type"":""address""},{""name"":""accountLevelsAddr_"",""type"":""address""},{""name"":""feeMake_"",""type"":""uint256""},{""name"":""feeTake_"",""type"":""uint256""},{""name"":""feeRebate_"",""type"":""uint256""}],""payable"":false,""type"":""constructor""},{""payable"":false,""type"":""fallback""},{""anonymous"":false,""inputs"":[{""indexed"":false,""name"":""tokenGet"",""type"":""address""},{""indexed"":false,""name"":""amountGet"",""type"":""uint256""},{""indexed"":false,""name"":""tokenGive"",""type"":""address""},{""indexed"":false,""name"":""amountGive"",""type"":""uint256""},{""indexed"":false,""name"":""expires"",""type"":""uint256""},{""indexed"":false,""name"":""nonce"",""type"":""uint256""},{""indexed"":false,""name"":""user"",""type"":""address""}],""name"":""Order"",""type"":""event""},{""anonymous"":false,""inputs"":[{""indexed"":false,""name"":""tokenGet"",""type"":""address""},{""indexed"":false,""name"":""amountGet"",""type"":""uint256""},{""indexed"":false,""name"":""tokenGive"",""type"":""address""},{""indexed"":false,""name"":""amountGive"",""type"":""uint256""},{""indexed"":false,""name"":""expires"",""type"":""uint256""},{""indexed"":false,""name"":""nonce"",""type"":""uint256""},{""indexed"":false,""name"":""user"",""type"":""address""},{""indexed"":false,""name"":""v"",""type"":""uint8""},{""indexed"":false,""name"":""r"",""type"":""bytes32""},{""indexed"":false,""name"":""s"",""type"":""bytes32""}],""name"":""Cancel"",""type"":""event""},{""anonymous"":false,""inputs"":[{""indexed"":false,""name"":""tokenGet"",""type"":""address""},{""indexed"":false,""name"":""amountGet"",""type"":""uint256""},{""indexed"":false,""name"":""tokenGive"",""type"":""address""},{""indexed"":false,""name"":""amountGive"",""type"":""uint256""},{""indexed"":false,""name"":""get"",""type"":""address""},{""indexed"":false,""name"":""give"",""type"":""address""}],""name"":""Trade"",""type"":""event""},{""anonymous"":false,""inputs"":[{""indexed"":false,""name"":""token"",""type"":""address""},{""indexed"":false,""name"":""user"",""type"":""address""},{""indexed"":false,""name"":""amount"",""type"":""uint256""},{""indexed"":false,""name"":""balance"",""type"":""uint256""}],""name"":""Deposit"",""type"":""event""},{""anonymous"":false,""inputs"":[{""indexed"":false,""name"":""token"",""type"":""address""},{""indexed"":false,""name"":""user"",""type"":""address""},{""indexed"":false,""name"":""amount"",""type"":""uint256""},{""indexed"":false,""name"":""balance"",""type"":""uint256""}],""name"":""Withdraw"",""type"":""event""}]",ExToke,v0.4.9+commit.364da425,1,200,000000000000000000000000ed86f5216bcafdd85e5875d35463aca60925bf16000000000000000000000000ed86f5216bcafdd85e5875d35463aca60925bf16000000000000000000000000ed86f5216bcafdd85e5875d35463aca60925bf16000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,Default,,,0,,bzzr://96a8c0b6a316e5c23011179a69595f8cc7d185f4b1c4cc168f9dffea2fbb49eb
0x05cd27a978fc9f9919a5f4c5c03e5947ed7d4c4d,"[{""constant"":false,""inputs"":[],""name"":""multi_x"",""outputs"":[],""payable"":true,""stateMutability"":""payable"",""type"":""function""},{""payable"":true,""stateMutability"":""payable"",""type"":""fallback""}]",GrungeTuesday,v0.4.25+commit.59dbf8f1,1,200,,Default,,,0,,bzzr://2f9e5a3baf7c24f59ed6d605b4e6c093ab02b4c3a0fb4aeee7f8cc1968495b03
0x05f49e3e0a27efa05d60c19cd8f0ecc951d3717e,"[{""constant"":true,""inputs"":[],""name"":""timeLastayment"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""stateMutability"":""view"",""type"":""function""},{""constant"":true,""inputs"":[],""name"":""counterDeposits"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""stateMutability"":""view"",""type"":""function""},{""constant"":true,""inputs"":[{""name"":""_address"",""type"":""address""}],""name"":""getBeneficiaries"",""outputs"":[{""name"":""investorAddress"",""type"":""address""},{""name"":""persentWithdraw"",""type"":""uint256""},{""name"":""ethWithdraw"",""type"":""uint256""},{""name"":""registerTime"",""type"":""uint256""}],""payable"":false,""stateMutability"":""view"",""type"":""function""},{""constant"":true,""inputs"":[],""name"":""minPayment"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""stateMutability"":""view"",""type"":""function""},{""constant"":true,""inputs"":[],""name"":""stubF"",""outputs"":[{""name"":"""",""type"":""address""}],""payable"":false,""stateMutability"":""view"",""type"":""function""},{""constant"":true,""inputs"":[],""name"":""projectFund"",""outputs"":[{""name"":"""",""type"":""address""}],""payable"":false,""stateMutability"":""view"",""type"":""function""},{""constant"":true,""inputs"":[],""name"":""owner"",""outputs"":[{""name"":"""",""type"":""address""}],""payable"":false,""stateMutability"":""view"",""type"":""function""},{""constant"":true,""inputs"":[],""name"":""percentProjectFund"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""stateMutability"":""view"",""type"":""function""},{""constant"":true,""inputs"":[{""name"":"""",""type"":""address""}],""name"":""userTime"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""stateMutability"":""view"",""type"":""function""},{""constant"":true,""inputs"":[],""name"":""calculationOfPayment"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""stateMutability"":""view"",""type"":""function""},{""constant"":true,""inputs"":[{""name"":"""",""type"":""address""}],""name"":""userDeposit"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""stateMutability"":""view"",""type"":""function""},{""constant"":true,""inputs"":[],""name"":""percentDevFund"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""stateMutability"":""view"",""type"":""function""},{""constant"":true,""inputs"":[],""name"":""percentStubFund"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""stateMutability"":""view"",""type"":""function""},{""constant"":true,""inputs"":[],""name"":""counterPercents"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""stateMutability"":""view"",""type"":""function""},{""constant"":true,""inputs"":[],""name"":""counterBeneficiaries"",""outputs"":[{""name"":"""",""type"":""uint256""}],""payable"":false,""stateMutability"":""view"",""type"":""function""},{""constant"":true,""inputs"":[],""name"":""addressStub"",""outputs"":[{""name"":"""",""type"":""address""}],""payable"":false,""stateMutability"":""view"",""type"":""function""},{""inputs"":[],""payable"":false,""stateMutability"":""nonpayable"",""type"":""constructor""},{""payable"":true,""stateMutability"":""payable"",""type"":""fallback""},{""anonymous"":false,""inputs"":[{""indexed"":true,""name"":""investor"",""type"":""address""},{""indexed"":false,""name"":""deposit"",""type"":""uint256""}],""name"":""NewInvestor"",""type"":""event""},{""anonymous"":false,""inputs"":[{""indexed"":true,""name"":""investor"",""type"":""address""},{""indexed"":false,""name"":""value"",""type"":""uint256""}],""name"":""dividendPayment"",""type"":""event""},{""anonymous"":false,""inputs"":[{""indexed"":true,""name"":""investor"",""type"":""address""},{""indexed"":false,""name"":""value"",""type"":""uint256""}],""name"":""NewDeposit"",""type"":""event""}]",Etherhero,v0.4.25+commit.59dbf8f1,1,200,,Default,,,0,,bzzr://fa38be668bf1524f5c89a1de4b44399f453e01de7632b9f01d7d83578930e087
